lr = 0.00600000, gama = 0.5000, dropout = 0.500000
epoch train_loss test_loss time best_epoch
100 0.6909511685371399 0.7029247879981995 0.00959014892578125 1
101 0.69070436557134 0.702612578868866 0.009450912475585938 1
102 0.6903056701024374 0.7026079297065735 0.01030111312866211 1
103 0.6910495162010193 0.7030611634254456 0.010135889053344727 1
104 0.6918350259462992 0.7034847736358643 0.00919795036315918 1
105 0.6901695529619852 0.7032269239425659 0.009174823760986328 1
106 0.6904932657877604 0.7034383416175842 0.008800029754638672 1
107 0.6913128097852071 0.7038127779960632 0.008945941925048828 1
108 0.690413216749827 0.7037631273269653 0.009054899215698242 1
109 0.6908054749170939 0.7039600014686584 0.00913095474243164 1
110 0.6907895604769388 0.7042065858840942 0.008975028991699219 1
111 0.6911995609601339 0.7042220830917358 0.009259939193725586 1
112 0.6911846796671549 0.7042365670204163 0.00899362564086914 1
113 0.6903112530708313 0.704011082649231 0.009252071380615234 1
114 0.6900936563809713 0.7036628127098083 0.009550809860229492 1
115 0.6904036005338033 0.7037972807884216 0.009105205535888672 1
116 0.6904624303181967 0.7038102746009827 0.009351015090942383 1
117 0.6903492410977682 0.7040808200836182 0.009371280670166016 1
118 0.6917367180188497 0.704618513584137 0.009157896041870117 1
119 0.690696914990743 0.7044950127601624 0.008976936340332031 1
120 0.6906936367352804 0.7044272422790527 0.009160041809082031 1
121 0.6902480324109396 0.7043704390525818 0.00908207893371582 1
122 0.6907370686531067 0.704303503036499 0.009259939193725586 1
123 0.6911852955818176 0.7043189406394958 0.008893728256225586 1
124 0.6907629172007242 0.7041229009628296 0.009064912796020508 1
125 0.6907514333724976 0.704078733921051 0.009745121002197266 1
126 0.6907761891682943 0.7039709687232971 0.010326147079467773 1
127 0.6903566916783651 0.7040246725082397 0.00937795639038086 1
128 0.6912311712900797 0.7042016386985779 0.009103059768676758 1
129 0.6903335849444071 0.7039741277694702 0.009155988693237305 1
130 0.6916917959849039 0.7041031122207642 0.009254217147827148 1
131 0.6895908912022909 0.7037153840065002 0.008744955062866211 1
132 0.690406064192454 0.7039472460746765 0.00918722152709961 1
133 0.6907724142074585 0.7041097283363342 0.009074926376342773 1
134 0.6908176938692728 0.7040340304374695 0.009290933609008789 1
135 0.69171275695165 0.70432448387146 0.009087800979614258 1
136 0.6898770729700724 0.7040768265724182 0.009222984313964844 1
137 0.6903285185496012 0.7042093276977539 0.009421110153198242 1
138 0.6903265714645386 0.7041371464729309 0.009097099304199219 1
139 0.6912059783935547 0.704280436038971 0.009168148040771484 1
140 0.6902931332588196 0.7042033076286316 0.009268999099731445 1
141 0.6902844508488973 0.704274594783783 0.009135723114013672 1
142 0.6911839048067728 0.704515278339386 0.008466958999633789 1
143 0.6911794145901998 0.704676628112793 0.008881092071533203 1
144 0.6911131739616394 0.7045328617095947 0.009117841720581055 1
145 0.6906790335973104 0.7042614817619324 0.009013891220092773 1
146 0.6907634337743124 0.7039164900779724 0.009382009506225586 1
147 0.6908214886983236 0.7036565542221069 0.009495019912719727 1
148 0.6904585758845011 0.7034389972686768 0.010788917541503906 1
149 0.6922179063161215 0.7035815715789795 0.009586811065673828 1
150 0.6917388637860616 0.7033247351646423 0.009603738784790039 1
151 0.6905705531438192 0.7028783559799194 0.008903026580810547 1
152 0.6906161506970724 0.7027479410171509 0.009116172790527344 1
153 0.691009004910787 0.7028278708457947 0.008911848068237305 1
154 0.6902355551719666 0.7028663158416748 0.009261846542358398 1
155 0.6909708182017008 0.703190267086029 0.009305000305175781 1
156 0.6909114519755045 0.7034554481506348 0.009154796600341797 1
157 0.6918721397717794 0.7039685845375061 0.00914621353149414 1
158 0.6903663476308187 0.7038004994392395 0.0093231201171875 1
159 0.6908194025357565 0.7039204835891724 0.009613752365112305 1
160 0.6896369457244873 0.703655481338501 0.008976221084594727 1
161 0.6912710269292196 0.7040008902549744 0.009415864944458008 1
162 0.6912234425544739 0.704206645488739 0.008952856063842773 1
163 0.689889132976532 0.7040777206420898 0.009524822235107422 1
164 0.6917466123898824 0.7044658064842224 0.00914311408996582 1
165 0.6903178493181864 0.7041213512420654 0.008769750595092773 1
166 0.6907588243484497 0.7042191028594971 0.009255170822143555 1
167 0.6903213858604431 0.7040491700172424 0.008929729461669922 1
168 0.6908926765124003 0.7038570642471313 0.009893178939819336 1
169 0.6908092498779297 0.704075038433075 0.009665727615356445 1
170 0.6907709836959839 0.7040347456932068 0.009412050247192383 1
171 0.6903499364852905 0.7039577960968018 0.009421825408935547 1
172 0.6907729109128317 0.7040785551071167 0.00957632064819336 1
173 0.6916872461636862 0.7042765617370605 0.009208202362060547 1
174 0.6911731759707133 0.7041701674461365 0.008548974990844727 1
175 0.6916717092196146 0.7041296362876892 0.009063005447387695 1
176 0.6907767653465271 0.7036398649215698 0.009269952774047852 1
177 0.6912756164868673 0.7033207416534424 0.008658170700073242 1
178 0.6917358835538229 0.7031098008155823 0.008845806121826172 1
179 0.6902329325675964 0.7026665210723877 0.009035110473632812 1
180 0.6914248665173849 0.7026243209838867 0.008819103240966797 1
181 0.6910445888837179 0.7025237679481506 0.009432792663574219 1
182 0.6910588343938192 0.7025131583213806 0.009032726287841797 1
183 0.6914483904838562 0.7026026248931885 0.009291887283325195 1
184 0.6918614308039347 0.7027881741523743 0.009278059005737305 1
185 0.6910090843836466 0.702652633190155 0.008414030075073242 1
186 0.6903461615244547 0.7024193406105042 0.008687019348144531 1
187 0.6914684971173605 0.7027320265769958 0.009147882461547852 1
188 0.6906443436940511 0.7027270793914795 0.008834123611450195 1
189 0.6910031835238138 0.7029683589935303 0.008492231369018555 1
190 0.6902186671892802 0.7029938697814941 0.008867740631103516 1
191 0.6913718978563944 0.7034715414047241 0.008984088897705078 1
192 0.6904418667157491 0.7037319540977478 0.009261131286621094 1
193 0.6903847257296244 0.7038936018943787 0.008520126342773438 1
194 0.689921240011851 0.7040665149688721 0.009150266647338867 1
195 0.6898477673530579 0.7043696045875549 0.009638309478759766 1
196 0.691728671391805 0.7050774097442627 0.010957002639770508 1
197 0.6906067728996277 0.7050070762634277 0.009350776672363281 1
198 0.690122107664744 0.7051057815551758 0.009202003479003906 1
199 0.6901393532752991 0.7049493193626404 0.009298086166381836 1
200 0.6893914143244425 0.7046769857406616 0.00879812240600586 1
201 0.6916367808977762 0.7051425576210022 0.009012937545776367 1
202 0.6915860573450724 0.7053393125534058 0.008915901184082031 1
203 0.6896190841992696 0.7050046324729919 0.009296894073486328 1
204 0.6906086802482605 0.7048292756080627 0.009294748306274414 1
205 0.6906744043032328 0.7045832872390747 0.00910806655883789 1
206 0.6906634171803793 0.7045469880104065 0.008946895599365234 1
207 0.6906711061795553 0.7044758200645447 0.009011268615722656 1
208 0.6898961464564005 0.7041290402412415 0.009124040603637695 1
209 0.6903008421262106 0.7042703032493591 0.008836984634399414 1
210 0.690715511639913 0.7044745087623596 0.009314775466918945 1
211 0.6894431908925375 0.7042924165725708 0.008841991424560547 1
212 0.6902603109677633 0.7044911980628967 0.008807897567749023 1
213 0.6911466121673584 0.704888641834259 0.0084381103515625 1
214 0.6896966894467672 0.7048549056053162 0.009092092514038086 1
215 0.6906043291091919 0.705159604549408 0.010487079620361328 1
216 0.6896281242370605 0.705110490322113 0.010142087936401367 1
217 0.6910567482312521 0.7053635120391846 0.011254072189331055 1
218 0.6915435194969177 0.7054615616798401 0.009552955627441406 1
219 0.6905081272125244 0.7051745653152466 0.009343862533569336 1
220 0.6893454790115356 0.7045948505401611 0.009328126907348633 1
221 0.6911318898200989 0.7046849727630615 0.009051799774169922 1
222 0.6916196544965109 0.7047625780105591 0.009289979934692383 1
223 0.6911080479621887 0.7044076323509216 0.009099006652832031 1
224 0.6907494068145752 0.7039191722869873 0.009153127670288086 1
225 0.690671463807424 0.7032757997512817 0.008588075637817383 1
226 0.6909268498420715 0.7032164931297302 0.009434223175048828 1
227 0.690516988436381 0.7032913565635681 0.009098052978515625 1
228 0.6913496057192484 0.7035947442054749 0.00958108901977539 1
229 0.6909425258636475 0.7033804059028625 0.008767127990722656 1
230 0.6913262009620667 0.7034052610397339 0.009119987487792969 1
231 0.690979798634847 0.7031887173652649 0.009294748306274414 1
232 0.6909241676330566 0.7032490968704224 0.0090179443359375 1
233 0.6905074318250021 0.7033464908599854 0.009014129638671875 1
234 0.6913742621739706 0.7037248015403748 0.00910496711730957 1
235 0.6908751527468363 0.7035572528839111 0.008668184280395508 1
236 0.6898489395777384 0.7032213807106018 0.009189844131469727 1
237 0.6896992325782776 0.7034797072410583 0.008989095687866211 1
238 0.6904043952624003 0.7041600942611694 0.00979304313659668 1
239 0.6907097299893697 0.7047028541564941 0.009524106979370117 1
240 0.6911277174949646 0.7051451206207275 0.009018182754516602 1
241 0.6900766491889954 0.7052269577980042 0.008612871170043945 1
242 0.6905531287193298 0.7052127122879028 0.009286165237426758 1
243 0.6900718410809835 0.7051528692245483 0.008536100387573242 1
244 0.6915691693623861 0.7052968144416809 0.008820056915283203 1
245 0.6910267472267151 0.705150842666626 0.009321928024291992 1
246 0.6905671954154968 0.7047721743583679 0.009392023086547852 1
247 0.6898742516835531 0.7041836380958557 0.009087324142456055 1
248 0.6916648348172506 0.704190194606781 0.009093761444091797 1
249 0.6916454434394836 0.7040398120880127 0.008927106857299805 1
250 0.690597395102183 0.7033102512359619 0.009192943572998047 1
251 0.6913208564122518 0.7032793164253235 0.009261608123779297 1
252 0.6909220417340597 0.7030874490737915 0.009138107299804688 1
253 0.6905902822812399 0.7028856873512268 0.008928775787353516 1
254 0.690241277217865 0.7028465867042542 0.008486032485961914 1
255 0.6906002163887024 0.703031599521637 0.008397817611694336 1
256 0.6909435192743937 0.7035244107246399 0.00844430923461914 1
257 0.6908504168192545 0.703770101070404 0.008648872375488281 1
258 0.6903786261876425 0.7039147019386292 0.008312702178955078 1
259 0.6907708247502645 0.7042073607444763 0.0084381103515625 1
260 0.6907914479573568 0.7042064666748047 0.00906991958618164 1
261 0.6907267769177755 0.7044363617897034 0.009415149688720703 1
262 0.6902365287144979 0.7044671177864075 0.009379148483276367 1
263 0.6902373433113098 0.7044851779937744 0.008923768997192383 1
264 0.6902253031730652 0.7045574188232422 0.009199857711791992 1
265 0.6906860669453939 0.7046372294425964 0.009065866470336914 1
266 0.6911309162775675 0.7048749923706055 0.008674144744873047 1
267 0.6906428933143616 0.7049781084060669 0.009198188781738281 1
268 0.6915733218193054 0.7048616409301758 0.008898735046386719 1
269 0.6907613277435303 0.7042607665061951 0.008871078491210938 1
270 0.6903032859166464 0.7040164470672607 0.008896112442016602 1
271 0.6896382172902426 0.7036605477333069 0.009102821350097656 1
272 0.6917764941851298 0.7041267156600952 0.009137868881225586 1
273 0.6907704671223959 0.7039895057678223 0.008752107620239258 1
274 0.6917024453481039 0.7041353583335876 0.009302139282226562 1
275 0.691678504149119 0.7038341164588928 0.009068727493286133 1
276 0.6909021735191345 0.7032856345176697 0.009032249450683594 1
277 0.6917561491330465 0.7032317519187927 0.008897066116333008 1
278 0.6914071639378866 0.7027397751808167 0.009289026260375977 1
279 0.6910348733266195 0.7024308443069458 0.009274005889892578 1
280 0.6914827227592468 0.7022472023963928 0.008914947509765625 1
281 0.6915436387062073 0.7020357847213745 0.009023189544677734 1
282 0.6904888947804769 0.7018997073173523 0.009190082550048828 1
283 0.6923737724622091 0.7023252844810486 0.010280132293701172 1
284 0.6910964051882426 0.70231693983078 0.008665084838867188 1
285 0.6907379229863485 0.7022885084152222 0.00892186164855957 1
286 0.6911126176516215 0.7025995254516602 0.009286880493164062 1
287 0.6903360684712728 0.7025668621063232 0.008841276168823242 1
288 0.691023051738739 0.7029953598976135 0.008964061737060547 1
289 0.6902166207631429 0.7030913829803467 0.009006261825561523 1
290 0.6914057532946268 0.7038097977638245 0.00923013687133789 1
291 0.6903616189956665 0.7040991187095642 0.008980989456176758 1
292 0.6903001467386881 0.7042612433433533 0.008991003036499023 1
293 0.6902507543563843 0.7045137286186218 0.009325027465820312 1
294 0.6901946862538656 0.7047542929649353 0.009257078170776367 1
295 0.6892983913421631 0.7047757506370544 0.008636951446533203 1
296 0.6901993751525879 0.7049751877784729 0.00919485092163086 1
297 0.6900685628255209 0.7054097652435303 0.009265899658203125 1
298 0.6895272731781006 0.7055737376213074 0.009240150451660156 1
299 0.6899524927139282 0.7060180902481079 0.00915217399597168 1
300 0.6909282008806864 0.7063234448432922 0.00902700424194336 1
301 0.6898473898569742 0.7061741352081299 0.008808135986328125 1
302 0.6914783318837484 0.7063295245170593 0.008831977844238281 1
303 0.6903537710507711 0.7059681415557861 0.009105205535888672 1
304 0.6894726753234863 0.7055129408836365 0.009061813354492188 1
305 0.6904957095781962 0.7053504586219788 0.009696006774902344 1
306 0.6920886834462484 0.7053762078285217 0.00981903076171875 1
307 0.689844032128652 0.7044584155082703 0.009357929229736328 1
308 0.6911526322364807 0.7042429447174072 0.009416818618774414 1
309 0.6903944214185079 0.7037671208381653 0.009305715560913086 1
310 0.6908846497535706 0.7039284706115723 0.009005069732666016 1
311 0.6907945672671 0.7037802338600159 0.009058237075805664 1
312 0.6912501653035482 0.7037664651870728 0.008959054946899414 1
313 0.6912561257680258 0.7035935521125793 0.00895380973815918 1
314 0.6900751193364462 0.7033369541168213 0.009011030197143555 1
315 0.6904901663462321 0.7033981084823608 0.009113073348999023 1
316 0.6901223460833231 0.7033342719078064 0.009500741958618164 1
317 0.6908869942029318 0.703762948513031 0.008485078811645508 1
318 0.6917282938957214 0.7040801644325256 0.009012937545776367 1
319 0.6903314789136251 0.7039939165115356 0.008787870407104492 1
320 0.6907698512077332 0.7041119337081909 0.009447813034057617 1
321 0.6891646186510721 0.703910231590271 0.008838891983032227 1
322 0.6907800038655599 0.7042205333709717 0.008983135223388672 1
323 0.6922133564949036 0.7047159671783447 0.008790969848632812 1
324 0.6895463069279989 0.7042144536972046 0.008824825286865234 1
325 0.6911963621775309 0.7045656442642212 0.00869297981262207 1
326 0.6906643907229105 0.7045837044715881 0.009009122848510742 1
327 0.6906615098317465 0.7046141028404236 0.009069204330444336 1
328 0.689808189868927 0.7043939828872681 0.009057044982910156 1
329 0.6902515292167664 0.7044281363487244 0.009802818298339844 1
330 0.692178209622701 0.704778254032135 0.008903980255126953 1
331 0.6902606884638468 0.704360842704773 0.009435892105102539 1
332 0.6898491382598877 0.7043374180793762 0.008872032165527344 1
333 0.6907827854156494 0.7041881680488586 0.009119987487792969 1
334 0.6907341678937277 0.7042343020439148 0.00907588005065918 1
335 0.6907268762588501 0.7042549252510071 0.008831977844238281 1
336 0.6916678746541342 0.7043847441673279 0.008974075317382812 1
337 0.6916177670160929 0.7043022513389587 0.009099960327148438 1
338 0.6907447179158529 0.7040331363677979 0.009296178817749023 1
339 0.6912247538566589 0.7038465738296509 0.008800029754638672 1
340 0.6899758378664652 0.7036707997322083 0.009350776672363281 1
341 0.6908513108889262 0.7037370800971985 0.009181976318359375 1
342 0.690403680006663 0.7036734223365784 0.009088993072509766 1
343 0.6908329129219055 0.7037252187728882 0.009163141250610352 1
344 0.6904002626736959 0.7037143707275391 0.009027719497680664 1
345 0.69170614083608 0.7038072347640991 0.008981943130493164 1
346 0.6912439664204916 0.7037904262542725 0.00895380973815918 1
347 0.6912451585133871 0.703728199005127 0.009224176406860352 1
348 0.6912582317988077 0.7036027312278748 0.009017705917358398 1
349 0.6900473634401957 0.7034143805503845 0.008983135223388672 1
350 0.6904727419217428 0.703399658203125 0.00860905647277832 1
351 0.6917712688446045 0.7035927176475525 0.009398937225341797 1
352 0.6908830801645914 0.7034476399421692 0.009778976440429688 1
353 0.6913005113601685 0.7034305334091187 0.009470939636230469 1
354 0.6901374260584513 0.7032315731048584 0.00966501235961914 1
355 0.6905052065849304 0.703340470790863 0.009063243865966797 1
356 0.6904926498730978 0.7033843398094177 0.009022951126098633 1
357 0.6913148363431295 0.703603982925415 0.009095191955566406 1
358 0.6904213229815165 0.7036840915679932 0.009053945541381836 1
359 0.6904054880142212 0.7037292122840881 0.00884103775024414 1
360 0.6912572979927063 0.703877866268158 0.00842595100402832 1
361 0.6921525001525879 0.7040005922317505 0.008438825607299805 1
362 0.691212515036265 0.7039018273353577 0.008478879928588867 1
363 0.6903807719548544 0.7037095427513123 0.009675979614257812 1
364 0.692168394724528 0.7037838697433472 0.009111166000366211 1
365 0.6908190846443176 0.703574538230896 0.009016036987304688 1
366 0.6908782919247946 0.703362762928009 0.009427070617675781 1
367 0.6904924313227335 0.7032642960548401 0.008845090866088867 1
368 0.6897281805674235 0.7032184600830078 0.009034156799316406 1
369 0.6901052991549174 0.7032978534698486 0.00890803337097168 1
370 0.6909121672312418 0.7035933136940002 0.008970022201538086 1
371 0.6904172698656718 0.703700602054596 0.00896906852722168 1
372 0.6912626226743063 0.7038633823394775 0.008630037307739258 1
373 0.6903660098711649 0.7038956880569458 0.009252071380615234 1
374 0.6903652747472128 0.703932523727417 0.009528160095214844 1
375 0.6912316679954529 0.7041333913803101 0.00980997085571289 1
376 0.6898796955744425 0.7041041851043701 0.009241104125976562 1
377 0.6917306979497274 0.7043986916542053 0.009475946426391602 1
378 0.6898173093795776 0.7043004631996155 0.008766889572143555 1
379 0.6907135844230652 0.7043775916099548 0.008948087692260742 1
380 0.691648264726003 0.7043561339378357 0.008837223052978516 1
381 0.6902987360954285 0.7041757106781006 0.008919954299926758 1
382 0.6911907196044922 0.7041794657707214 0.008584976196289062 1
383 0.6916707158088684 0.7040761113166809 0.00867915153503418 1
384 0.690761148929596 0.7039556503295898 0.009334802627563477 1
385 0.690800150235494 0.7037985324859619 0.00850987434387207 1
386 0.6908438007036845 0.7036511898040771 0.008939981460571289 1
387 0.6908388535181681 0.7036411762237549 0.008913040161132812 1
388 0.690475861231486 0.7034927606582642 0.009109020233154297 1
389 0.6908656358718872 0.7035524845123291 0.0090179443359375 1
390 0.6908547878265381 0.7036007046699524 0.009328842163085938 1
391 0.6904330452283224 0.7035906910896301 0.009060144424438477 1
392 0.6900493502616882 0.7035553455352783 0.008918046951293945 1
393 0.6917397975921631 0.7038293480873108 0.0087890625 1
394 0.6903958916664124 0.7037816047668457 0.008561849594116211 1
395 0.6908103227615356 0.7039073705673218 0.009395122528076172 1
396 0.6907951633135477 0.7040259838104248 0.00914311408996582 1
397 0.6912136077880859 0.7040897011756897 0.009737014770507812 1
398 0.6907561222712199 0.7040598392486572 0.009840965270996094 1
399 0.6899202664693197 0.7039299011230469 0.009815216064453125 1
400 0.6899288892745972 0.7039282917976379 0.00971078872680664 1
401 0.6903504530588785 0.7040059566497803 0.009242057800292969 1
402 0.6903286973635355 0.7041050791740417 0.009153127670288086 1
403 0.6903250614802042 0.704376220703125 0.009238958358764648 1
404 0.6916581789652506 0.7046251893043518 0.009009838104248047 1
405 0.689838171005249 0.7044234871864319 0.008841991424560547 1
406 0.6906870007514954 0.7045188546180725 0.009725809097290039 1
407 0.6902137994766235 0.7045814990997314 0.009341001510620117 1
408 0.6906689405441284 0.7047023773193359 0.009188175201416016 1
409 0.6906482776006063 0.7046682834625244 0.008635759353637695 1
410 0.6911392410596212 0.7046042084693909 0.008924007415771484 1
411 0.6902196208635966 0.7044827938079834 0.008827924728393555 1
412 0.6893822153409322 0.7043559551239014 0.009396791458129883 1
413 0.6911652882893881 0.7044963240623474 0.009407997131347656 1
414 0.6906769673029581 0.7045759558677673 0.008928060531616211 1
415 0.6897850036621094 0.7044800519943237 0.00919198989868164 1
416 0.6911492149035136 0.7046372890472412 0.008766889572143555 1
417 0.6906581521034241 0.7046923637390137 0.011689186096191406 1
418 0.6906545162200928 0.704610288143158 0.009856939315795898 1
419 0.6906583905220032 0.7045908570289612 0.009446859359741211 1
420 0.6906753182411194 0.70448899269104 0.009742259979248047 1
421 0.6916208465894064 0.7045261859893799 0.009725809097290039 1
422 0.6925944288571676 0.7045332193374634 0.009422779083251953 1
423 0.6906961798667908 0.7041224241256714 0.009074926376342773 1
424 0.6895813743273417 0.7036967873573303 0.009299039840698242 1
425 0.6912626028060913 0.7036681175231934 0.008670806884765625 1
426 0.6904192964235941 0.7035968899726868 0.008581161499023438 1
427 0.6908537745475769 0.7036463022232056 0.009412765502929688 1
428 0.6912703514099121 0.7036378383636475 0.009330034255981445 1
429 0.6908457477887472 0.703631579875946 0.00899505615234375 1
430 0.6912726561228434 0.7035831212997437 0.008894920349121094 1
431 0.6904453635215759 0.7034679651260376 0.008986949920654297 1
432 0.6912973721822103 0.7034752368927002 0.009002923965454102 1
433 0.6908857425053915 0.7033891081809998 0.009103775024414062 1
434 0.6905320485432943 0.7032549381256104 0.009023427963256836 1
435 0.6926855643590292 0.7034990787506104 0.00900578498840332 1
436 0.6904742320378622 0.7033045291900635 0.009134054183959961 1
437 0.6913249293963114 0.7033209800720215 0.008719205856323242 1
438 0.690150519212087 0.7031157612800598 0.009176969528198242 1
439 0.6901588837305704 0.703238844871521 0.009407997131347656 1
440 0.6913344065348307 0.7033631801605225 0.008941888809204102 1
441 0.6917589902877808 0.7035275101661682 0.0088348388671875 1
442 0.6908667087554932 0.7034578919410706 0.009716987609863281 1
443 0.6921698649724325 0.7034668326377869 0.010267972946166992 1
444 0.6901282866795858 0.7031866908073425 0.00927114486694336 1
445 0.6905345718065897 0.7031427025794983 0.00952911376953125 1
446 0.6905334194501241 0.7031749486923218 0.009099006652832031 1
447 0.6917810440063477 0.7032822966575623 0.008925914764404297 1
448 0.6897162795066833 0.7032531499862671 0.008697032928466797 1
449 0.6900868813196818 0.7033747434616089 0.008847713470458984 1
450 0.690490742524465 0.7037108540534973 0.008635997772216797 1
